,Season,No. in series,Company,Deal,Industry,Entrepreneur Gender,ASK,Unnamed: 7,Unnamed: 8,DEAL,Unnamed: 10,Unnamed: 11,Royalty Deal?,Barbara,Mark,Lori,Robert Herjavec,Daymond,Kevin,Guest,# Sharks,$ per shark,Details / Notes,Description,url1,url2,url3,url4,url5,company_lower
206,4.0,12.0,The GameFace Company,Yes,Fashion / Beauty,Male,,,,"$450,000 ",35%,"$1,285,714 ",,,1,1,,,,,2.0,"$225,000 ",,The Gameface Company full face temporary tattoo peels off fanmask paint costume masks camoflauge makeup Halloween football sport promotional parties soccer.,http://www.thegamefacecompany.com/,http://sharktankblog.com/business/the-gameface-company/,http://www.sharktankpodcast.net/gameface/,http://www.youtube.com/watch?v=kV0qONznJYk,http://locallinks.com/sharktank/season-4/sports-outdoors/game-face-company/,thegamefacecompany
207,4.0,12.0,Dura Tent,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,﻿ Dura-Tent Outdoor Table Top is a small tent designed specifically for your food when outdoors. Leaving food on the picnic table when out camping or on a picnic ...,http://sharktanksuccess.blogspot.com/2013/01/dura-tent.html,http://sharktankblog.com/business/dura-tent/,http://thesharktankproducts.com/products/dura-tent/,http://myinforms.com/en-us/a/27088180-dura-tent-8212-what-happened-to-food-protecting-tent-on-8216shark-tank8217/,http://locallinks.com/sharktank/season-4/home/dura-tent/,duratent
208,4.0,12.0,ARKEG,No,Uncertain / Other,Male,,,,,,,,,,,,,,,0.0,,,"Welcome to the Shark Tank Success Blog, the #1 Fan Site for the Best Business Reality TV Show in History. The Sharks, who are all very wealthy with proven records ...",http://sharktanksuccess.blogspot.com/2013/01/dream-arcades.html,http://thesharktankproducts.com/products/arkeg/,http://www.examiner.com/article/shark-tank-arkeg-combines-arcade-machines-and-beer,https://www.pinterest.com/realtorleaven/shark-tank/,https://www.facebook.com/pages/Arkeg/71993347072,arkeg
209,4.0,13.0,Coffee Joulies,Yes,Food and Beverage,Male,,,,"$150,000 ",n/a,n/a,Y,,,1,1.0,1,1,,4.0,"$37,500 ","plus royalty fee of $6 per Coffee Joulies sold retail, and $3 per wholesale. The royalty drops to $1 per unit sold after Sharks recoup their investment.","Coffee Joulies are jewels you add to your coffee. This is an invention, that I must say, I really like. If you have ever tried to drink coffee when it was either too ...",http://sharktanksuccess.blogspot.com/2013/01/coffee-joulies.html,http://www.joulies.com/pages/our-story,http://www.joulies.com/,http://sharktankblog.com/business/coffee-joulies/,http://thesharktankproducts.com/products/coffee-joulies/,coffeejoulies
210,4.0,13.0,Teddy Needs,Yes,Children / Education,Female,,,,"$100,000 ",30%,"$333,333 ",Y,,1,,,,,,1.0,"$100,000 ",plus 10% royalty until he gets his investment paid back in full,"The Teddy Needs A bath product is 20""x30""100% Eco-Friendly Cotton bag with a large plastic zipper to accommodate Teddy and all his Friends. The cotton bag keeps Teddy ...",http://sharktanksuccess.blogspot.com/2013/01/teddy-needs-bath.html,http://thesharktankproducts.com/products/teddy-needs-a-bath/,http://sharktankblog.com/business/teddy-needs-a-bath/,http://locallinks.com/sharktank/season-4/kids/teddy-bath/,http://tamonastips.com/2013/01/teddy-needs-a-bath-shark-tank-special/,teddyneeds
211,4.0,13.0,Urbio,Yes,Lifestyle / Home,Male,,,,"$300,000 ",15%,"$2,000,000 ",,,,1,,,,,1.0,"$300,000 ",,"In the conception part of inventing the Urbio, they came up with their own slang for some of the component's for this vertical wall garden. You first start with whats ...",http://sharktanksuccess.blogspot.com/2013/01/urbio-wall-garden.html,http://www.myurbio.com/,http://www.youtube.com/watch?v=4omH0BUj-EY,http://locallinks.com/sharktank/season-4/home/urbio/,http://sharktankblog.com/business/urbio/,urbio
212,4.0,13.0,Sub Zero Ice Cream,No,Food and Beverage,Mixed Team,,,,,,,,,,,,,,,0.0,,,Sub Zero Ice Cream on Shark Tank Show. Instant Ice Cream – Season 4 – Episode 414 Subzero Ice Cream has a new twist on an old fashion (and delicious) idea.,http://www.subzeroicecream.com/about-us/shark-tank/,http://sharktanksuccess.blogspot.com/2013/01/subzero-ice-cream.html,http://www.youtube.com/watch?v=2HD_4J1TbuY,http://thesharktankproducts.com/products/subzero-ice-cream/,http://finance.yahoo.com/news/sub-zero-ice-cream-jump-191411354.html,subzeroicecream
213,4.0,14.0,Sound Bender,Yes,Software / Tech,Male,,,,"$54,000 ",40%,"$135,000 ",,,,,,1,,,1.0,"$54,000 ",,"SoundBender is a magnetic, power-free iPad amplifier. Improve iPad sound quality and clarity with the SoundBender, as seen on ABC's Shark Tank! SoundBender is t",http://www.thesoundbender.com/,http://sharktanksuccess.blogspot.com/2013/01/sound-bender.html,http://www.youtube.com/watch?v=g31M8WmKeqg,http://thesharktankproducts.com/products/soundbender/,http://www.youtube.com/watch?v=BH9vVjO4iik,soundbender
214,4.0,14.0,Bibitec Bibs,No,Children / Education,Mixed Team,,,,,,,,,,,,,,,0.0,,,Susie and Steve Taylor entered the Shark Tank looking for $40k for a 14% stake in the Bib Biz. The bibs currently sell for $24.99 and cost $15 to produce.,http://sharktanksuccess.blogspot.com/2013/01/bibbitec-bibs.html,http://www.bibbitec.com/,http://sharktankfansshop.com/fansshop/bibbitec-bibs/,http://www.productsofsharktank.com/product/bibbitec-baby-bibs/,http://www.youtube.com/watch?v=vrSmXWgjrEg,bibitecbibs
215,4.0,14.0,Cuddle Story Telling Bear,No,Children / Education,Male,,,,,,,,,,,,,,,0.0,,,Personalised Story Telling Teddy Bear ... The Cuddle Tunes Bear inventor Michael ... This will be very interesting if Cuddle Tune's gets a deal on the Shark Tank.,http://sharktanksuccess.blogspot.com/2013/01/cuddle-tunes-bear.html,http://sharktankblog.com/business/cuddletunes/,http://cartermatt.com/48201/shark-tank-review-xero-shoes-bibbitec-cuddletunes-and-soundbender/,https://www.pinterest.com/pfaye3329/%7Ethe-shark-tank-effect%7E/,http://sharktanksuccess.blogspot.com/2013/06/list-of-shark-tank-episodes-season-4.html,cuddlestorytellingbear
216,4.0,14.0,Invisible Xero Shoes,No,Fitness / Sports,Mixed Team,,,,,,,,,,,,,,,0.0,,,Visit Xero Shoes Website Xero Shoes on FaceBook Follow the Invisible Shoes on Twitter Xero Sandales after the Shark Tank Update Steven and Lena came into the Shark ...,http://sharktanksuccess.blogspot.com/2013/01/invisible-shoes.html,http://xeroshoes.com/sandals-barefoot/xero-shoes-barefoot-sandals-shark-tank/,http://www.facebook.com/invisibleshoes,http://www.invisibleshoe.com/tag/xero-shoes/,https://en.wikipedia.org/wiki/Xero_Shoes,invisiblexeroshoes
217,4.0,15.0,Hoodie Pillow,Yes,Lifestyle / Home,Mixed Team,,,,"$90,000 ",20%,"$450,000 ",,,,,1.0,,,,1.0,"$90,000 ",,"It's a Hood, it's a pillow, it's the HoodiePillow® Hooded Pillowcase by Rebecca Rescate who first appeared on the Shark Tank Show in Season 2 with the wildly ...",http://sharktanksuccess.blogspot.com/2013/06/hoodie-pillow-update.html,http://sharktankblog.com/business/hoodie-pillow/,http://sharktanksuccess.blogspot.com/2013/02/citikitty-update.html,http://pandawhale.com/post/16511/hoodie-pillow-as-seen-on-shark-tank,http://sharktankblog.com/hoodie-pillow-post-show-update/,hoodiepillow
218,4.0,15.0,Get Grinds,Yes,Food and Beverage,Male,,,,"$75,000 ",15%,"$500,000 ",,,,,1.0,1,,,2.0,"$37,500 ",,The Healthy Tobacco Alternative and Energy Pouch designed for professional baseball. As seen on ABC's Shark Tank!,https://www.getgrinds.com/,http://sharktanksuccess.blogspot.com/2013/02/get-grinds-coffee-pouch.html,https://revyolo.com/get-grinds-coffee-pouches-as-seen-on-shark-tank-reviews/,http://sharktankblog.com/business/grinds-coffee-pouches/,http://gazettereview.com/2015/12/grinds-update-from-shark-tank-find-out-now/,getgrinds
219,4.0,15.0,Green Garmento,No,Fashion / Beauty,Female,,,,,,,,,,,,,,,0.0,,,"What the heck is a Green Garmento? A Green Garmento is one of those product's that should of been invented (and used) many years before now, but thanks to Rick Siegel ...",http://sharktanksuccess.blogspot.com/2013/02/green-garmento.html,http://sharktankblog.com/business/green-garmento/,http://thegreengarmento.com/shop/,http://www.youtube.com/watch?v=FG7RERkpxII,http://thegreengarmento.com/orgreenizer-reusable-drycleaning-bag-hamper,greengarmento
220,4.0,15.0,My Cold Snap,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,"I like the show, but introducing this cols snap company is an all time low for a shark tank episode. Please have some class and some authenticity!!!",http://sharktankblog.com/business/my-cold-snap/,http://sharktanksuccess.blogspot.com/2013/02/my-cold-snap.html,http://thesharktankproducts.com/products/my-cold-snap/,http://www.productsofsharktank.com/product/my-cold-snap/,http://locallinks.com/sharktank/season-4/home/cold-snap/,mycoldsnap
221,4.0,16.0,The Smart Wheel,Yes,Automotive,Mixed Team,,,,"$100,000 ",30%,"$333,333 ",,,1,,1.0,,,,2.0,"$50,000 ",,SMARTwheel is a device invented by The Inventioneers to help fight the distracted driving epidemic. As seen on ABC's Shark Tank and CBS's Innovation Nation.,http://smartwheelusa.com/,http://sharktanksuccess.blogspot.com/2013/02/the-smart-wheel.html,http://sharktankblog.com/business/the-smart-wheel/,http://thesharktankproducts.com/products/the-smart-wheel/,http://www.blogsharktank.com/2013/03/smart-wheel-and-inventioneers.html,thesmartwheel
222,4.0,16.0,HDYR Sushi Bars,Yes,Food and Beverage,Male,,,,"$1,000,000 ",20%,"$5,000,000 ",,,,,,,1,,1.0,"$1,000,000 ",,How Do You Roll Sushi Bars is coming to the Shark Tank Show with a new franchise opportunity for the Sharks to take a bite out of. Yes we all know Sharks Love fresh ...,http://sharktanksuccess.blogspot.com/2013/02/hdyr-sushi.html,http://www.bizjournals.com/austin/blog/abje_news/2013/02/sushi-franchise-heads-to-the-shark.html,https://www.wesellrestaurants.com/news/news.php?news_id=161,http://sharktankblog.com/business/how-do-you-roll/,https://www.facebook.com/HDYRsushi,hdyrsushibars
223,4.0,16.0,Gotta Have S'More,No,Food and Beverage,Female,,,,,,,,,,,,,,,0.0,,,Gotta Have Smore before the Shark Tank Can Carmen get a deal from the Sharks and make this a National Brand? Is it even feasible to make the S'muffins in large ...,http://sharktanksuccess.blogspot.com/2013/02/smuffin-smores.html,http://sharktankblog.com/business/gotta-have-smore/,http://www.facebook.com/GottaHaveSmore,http://www.productsofsharktank.com/product/gotta-have-smore/,http://locallinks.com/sharktank/season-4/food-beverage/gotta-smore/,gottahaves'more
224,4.0,16.0,Pretty Padded Room,No,Healthcare,Female,,,,,,,,,,,,,,,0.0,,,It will be almost 2 years to the day since Pretty Padded Room opened and will now be featured in front of over 7+ million people on the Shark Tank Show this Friday ...,http://sharktanksuccess.blogspot.com/2013/02/pretty-padded-room.html,http://sharktankblog.com/bea-arthur-pretty-padded-room-update/,http://www.productsofsharktank.com/product/pretty-padded-room/,http://cartermatt.com/49694/shark-tank-review-how-do-you-roll-pretty-padded-room-smartwheel-gotta-have-smore/,http://www.inspiretheentrepreneur.com/2013/02/17/pretty-padded-room-appears-on-shark-tank-abc-show/,prettypaddedroom
225,4.0,17.0,Addison's Wonderland,No,Children / Education,Female,,,,,,,,,,,,,,,0.0,,,"Addison's Wonderland. Interior Design, Decor, DIY and Lifestyle Blog. Read; Tour. ... addisons wonderland, kids apparel, nordstrom, nordstrom kids. March 9, 2016.",http://addisonswonderland.com/,http://sharktanksuccess.blogspot.com/2013/02/addisons-wonderland.html,http://www.youtube.com/watch?v=1BR3OPCB8gM,http://sharktankblog.com/business/addisons-wonderland/,http://addisonswonderland.com/meet/,addison'swonderland
226,4.0,17.0,Hip Chicks,No,Fashion / Beauty,Female,,,,,,,,,,,,,,,0.0,,,It turns out that the Hip Chicks very much had this problem in mind when deciding ... So whats the Shark Tank going to think about these Hip Chicks in their Hip Chixs ...,http://sharktanksuccess.blogspot.com/2013/02/hip-chixs-blue-jeans.html,https://hipchixs.com/,http://dfwstyledaily.com/2013/05/09/hip-chixs-denim-swims-on-after-abcs-shark-tank/,http://www.wfaa.com/story/money/2015/05/11/texas-survivors-from-shark-tank-hip-chixs/27154081/,http://www.crowdfundinsider.com/2015/04/65592-denied-by-shark-tank-hip-chixs-takes-premium-jeans-for-women-to-kickstarter/,hipchicks
227,4.0,17.0,Proof Eye Wear,No,Fashion / Beauty,Male,,,,,,,,,,,,,,,0.0,,,"Proof Eyewear || Pioneering Sustainable Eyewear including Wooden Glasses, Cotton Based Acetate Glasses, Recycled Aluminum Eyewear, and Skate Sunglasses.",http://www.iwantproof.com/,http://sharktanksuccess.blogspot.com/2013/02/proof-eye-wear.html,http://sharktankblog.com/business/proof-eyewear/,http://www.sharktankpodcast.net/proof/,http://www.youtube.com/watch?v=SE0r_3CWzTA,proofeyewear
228,4.0,17.0,Muddy Water Camo,No,Fitness / Sports,Male,,,,,,,,,,,,,,,0.0,,,"Welcome to the Shark Tank Success Blog, the #1 Fan Site for the Best Business Reality TV Show in History. The Sharks, who are all very wealthy with proven records ...",http://sharktanksuccess.blogspot.com/2013/02/muddy-water-camo.html,http://sharktankblog.com/muddy-water-camo-update-interview/,http://www.prweb.com/releases/MuddyWaterCamo/SharkTankABC/prweb10454073.htm,http://sharktankblog.com/business/muddy-water-camo/,http://www.youtube.com/watch?v=LIt63BU8YaE,muddywatercamo
229,4.0,18.0,Jeska Shoe Company,Yes,Fashion / Beauty,Female,,,,"$70,000 ",70%,"$100,000 ",,,,,,1,,,1.0,"$70,000 ",,The Jeska Shoe Company is another product that has roots going back to a College project. Jessica Haynes and Kaci Mathews from the Southern Arkansas University ...,http://sharktanksuccess.blogspot.com/2013/02/jeska-shoes.html,http://sharktankblog.com/business/jeska-shoe-company/,http://thesharktankproducts.com/products/jeska-shoe-company/,http://locallinks.com/sharktank/season-4/clothing-accessories/jeska-shoe-company/,http://www.productsofsharktank.com/product/jeska-shoe-company/,jeskashoecompany
230,4.0,18.0,Nuts n More,Yes,Food and Beverage,Male,,,,"$250,000 ",30%,"$833,333 ",,,1,,1.0,,,,2.0,"$125,000 ",,"Nuts n More Shark Tank Update They came in the Shark Tank asking for $250k for a 20% stake which puts the initial valuation at $1,250,000.00 for the health nut business.",http://sharktanksuccess.blogspot.com/2013/02/nuts-n-more.html,http://www.nuts-n-more.com/,http://heavy.com/entertainment/2015/02/nuts-n-and-more-peanut-almond-butter-shark-tank-products-deals/,http://sharktankblog.com/business/nuts-n-more/,http://abc.go.com/shows/shark-tank/video/VDKA0_6o0atbui,nutsnmore
231,4.0,18.0,Neo Innovations,No,Healthcare,Male,,,,,,,,,,,,,,,0.0,,,Tattoo Removal At Home From Neo Innovations INC. Hundreds of Thousands of people just like you are searching for tattoo removal online each month.,https://neomagneticlight.com/,http://sharktanksuccess.blogspot.com/2013/02/neo-mag-light.html,http://neomagneticlight.com/faq-tattoo-removal/info/,http://www.productsofsharktank.com/product/neo-innovations/,http://gazettereview.com/2015/11/neo-innovations-update-see-what-happened-after-shark-tank/,neoinnovations
232,4.0,18.0,PSI Bands,No,Healthcare,Female,,,,,,,,,,,,,,,0.0,,,The ancient art of acupressure is coming to the Shark Tank Psi Bands wrist band. Romy Taormina the inventor of Psi Bands (pronounced sigh) is sure getting a lot of ...,http://sharktanksuccess.blogspot.com/2013/02/psi-bands.html,http://sharktankblog.com/business/psi-bands/,http://www.psibands.com/,http://blog.psibands.com/tag/shark-tank/,http://locallinks.com/sharktank/season-4/health-beauty/psi-bands/,psibands
233,4.0,19.0,CordaRoy's Bean Bag Beds,Yes,Lifestyle / Home,Male,,,,"$200,000 ",58%,"$344,828 ",,,,1,,,,,1.0,"$200,000 ",,"As seen on Shark Tank, The View, ... A great night's sleep is in the bag. There's a bed inside! ... Purchase a bed protector for peace of mind.",http://cordaroys.com/,http://sharktanksuccess.blogspot.com/2013/03/bean-bag-beds.html,http://www.youtube.com/watch?v=mrKUlVg9dDU,http://www.qvc.com/CordaRoys-Full-Size-Convertible-Bean-Bag-Chair-by-Lori-Greiner.product.H200902.html,http://www.facebook.com/beanbagbeds,cordaroy'sbeanbagbeds
234,4.0,19.0,Lose 12,Yes,Fitness / Sports,Male,,,,"$125,000 ",25%,"$500,000 ",,,,,,1,,,1.0,"$125,000 ",,"Ryan ""Cowboy"" Ehmann is coming to the Shark Tank with a weight loss program that guarantees you can have Cowboy Abs and lose 12"" within a months time.",http://sharktanksuccess.blogspot.com/2013/03/lose-12-inches.html,http://sharktankblog.com/business/lose-12-inches/,http://locallinks.com/sharktank/season-4/health-beauty/lose-12-inches/,http://www.youtube.com/watch?v=NhsmWepnQVI,http://thesharktankproducts.com/products/lose-12-inches-with-any-12-workouts/,lose12
235,4.0,19.0,Baby Loves Disco,No,Children / Education,Mixed Team,,,,,,,,,,,,,,,0.0,,,"The Baby Disco Biz is about to Rock the Shark Tank Show. This is one party that Barney, Mickey or any cartoon character is Not invited to. Andy Herwitz and Heather ...",http://sharktanksuccess.blogspot.com/2013/03/baby-loves-disco.html,http://sharktankblog.com/business/baby-loves-disco/,http://www.productsofsharktank.com/product/baby-loves-disco/,http://cartermatt.com/51911/shark-tank-review-cordaroys-baby-loves-disco-cellhelmet-a-cowboy-workout/,http://locallinks.com/sharktank/season-4/kids/baby-loves-disco/,babylovesdisco
236,4.0,19.0,Cell Helmet,No,Software / Tech,Male,,,,,,,,,,,,,,,0.0,,,When you purchase a Cell Helmet for $44.99 - $49.99 it includes a full 1 year warranty of accidental damage coverage for your IPhone. This does not include water ...,http://sharktanksuccess.blogspot.com/2013/03/cell-helmet.html,http://sharktankblog.com/business/cell-helmet/,https://www.cellhelmet.com/pages/about-us-cellhelmet,http://thesharktankproducts.com/products/cell-helmet/,http://2paragraphs.com/2016/03/cell-helmet-what-happened-to-cell-phone-case-on-shark-tank/,cellhelmet
